Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2021-04-15,131.40106201171875,131.88954179614893,130.56087618621004,130.7367366603593,89347100
2021-04-16,131.06890869140625,131.56715274048923,130.20917943913344,131.20568244452048,84922400
2021-04-19,131.7332000732422,132.34868925693135,130.2677609937668,130.4338423005746,94264200
2021-04-20,130.0430908203125,132.40733122468578,128.77304037969012,131.90908720345354,94812300
2021-04-21,130.42408752441406,130.668327388692,128.27477970021195,129.31035433959545,68847100
2021-04-22,128.90003967285156,131.05911183417535,128.38225232698375,129.97468618567086,84566500
2021-04-23,131.22520446777344,132.0067601257526,129.11496841390496,129.11496841390496,78657500
2021-04-26,131.61599731445312,131.94815999771666,130.48272061096776,131.72346346577018,66905100
2021-04-27,131.2935791015625,132.29008190860543,131.020031649781,131.89928918661894,66015800
2021-04-28,130.50222778320312,131.9090515894675,130.01374812309555,131.21540391293965,107760100
2021-04-29,130.404541015625,133.91183671153877,129.39827399165063,133.32565508852434,151101000
2021-04-30,128.43112182617188,130.4827281416953,128.05010815991602,128.74374116163304,109839500
2021-05-03,129.4862060546875,130.98096780991455,128.79257315513814,128.99772630286216,75135100
2021-05-04,124.9042739868164,128.4604135210105,123.78076904048892,128.1673226815826,137564700
2021-05-05,125.14852142333984,127.44436736840763,125.02151191446714,126.22316795915263,84000900
2021-05-06,126.75071716308594,126.76048139042916,124.20084509446781,124.94333632102912,78128300
2021-05-07,127.42594909667969,128.45348679854757,126.71154668528685,128.05226447523933,78973300
2021-05-10,124.13780975341797,126.77028959754912,124.0986641002731,126.64307929080063,88071200
2021-05-11,123.21791076660156,123.5702067058758,120.1450405146299,120.85943560539131,126142800
2021-05-12,120.1450424194336,121.97506250134133,119.63616386239647,120.76157712204518,112172300
2021-05-13,122.29801177978516,123.45278244324763,121.6031932189441,121.91635098532697,105861300
2021-05-14,124.7249984741211,125.15559325754263,123.15920944295783,123.5506585673164,81918000
2021-05-17,123.5702133178711,124.21610541801878,122.49373395056179,124.10845673466083,74244600
2021-05-18,122.18058776855469,124.27483195315345,122.11208473321811,123.85402546000861,63342900
2021-05-19,122.02399444580078,122.24907261430089,120.23312004612022,120.526708706034,92612000
2021-05-20,124.58797454833984,124.98921189653866,122.42522759234049,122.55245283263278,76857100
2021-05-21,122.74818420410156,125.2632347914988,122.53288682470038,125.08708306892244,79295400
2021-05-24,124.3824691772461,125.20451299175396,123.24727505830785,123.31577808732766,63092900
2021-05-25,124.18675994873047,125.57640468540349,123.61915910320705,125.08708769015121,72009500
2021-05-26,124.13780975341797,124.66626487146893,123.71700331494795,124.2454584329989,56575900
2021-05-27,122.60137939453125,124.91092068620033,122.40565859338099,123.73658094675875,94625600
2021-05-28,121.94570922851562,123.11026818036667,121.88699448010973,122.88518253436054,71311100
2021-06-01,121.62275695800781,122.66987889321037,121.29003011236857,122.40565507263037,67637100
2021-06-02,122.38609313964844,122.56224486317687,121.3976932979945,121.62277149311544,59278900
2021-06-03,120.89859771728516,122.18058627705005,120.49736032501843,122.01422283130225,76229200
2021-06-04,123.1983413696289,123.4625726722834,121.20195777757243,121.41725514528493,75169300
2021-06-07,123.20813751220703,123.61915571337562,122.16101544755143,123.47236136545236,71057600
2021-06-08,124.03015899658203,125.71339218854128,123.5114921670714,123.8931529460045,74403800
2021-06-09,124.41181945800781,125.01856587063828,123.81486132504213,124.49011076278654,56877900
2021-06-10,123.41363525390625,125.44916444320808,123.24727182583149,124.30417460780706,71186400
2021-06-11,124.62711334228516,124.71519292427574,123.40383973769605,123.82464615632547,53522400
2021-06-14,127.69021606445312,127.74893082128202,124.35312881388705,125.08709313933291,96906500
2021-06-15,126.86815643310547,127.80763716841207,126.62350170263956,127.16174509617252,62746300
2021-06-16,127.36725616455078,128.09143959621477,125.71340260713602,127.58255353794978,91815000
2021-06-17,128.97218322753906,129.71594317700723,126.87793929818906,127.02474109836618,96721700
2021-06-18,127.6706314086914,128.69816933296693,127.45533405078574,127.91528613971695,108953300
2021-06-21,129.47129821777344,129.57894690634825,126.44736905581905,127.51406019462506,79663300
2021-06-22,131.11534118652344,131.2132090384515,128.8058002468752,129.3049053861556,74783600
2021-06-23,130.84133911132812,131.44809296104657,130.38138705071168,130.90984959941682,60214200
2021-06-24,130.5575408935547,131.76123786596312,130.0877931066075,131.57529790019714,68711000
2021-06-25,130.26397705078125,131.0272986841677,129.97038836120007,130.6064996773828,70783700
2021-06-28,131.89828491210938,132.35823709699443,130.49886672631996,130.55758148480862,62111300
2021-06-29,133.41510009765625,133.57168268629854,131.47743909395498,131.91781455854107,64556100
2021-06-30,134.0316619873047,134.4720375415212,132.96495595104088,133.25854463136542,63261400
2021-07-01,134.3350372314453,134.3937519835152,132.85731295249462,133.67936427909643,52485800
2021-07-02,136.96749877929688,137.00663696239783,134.804744582645,134.9515314349465,78852600
2021-07-06,138.98348999023438,140.0893194288692,137.07518571489393,137.07518571489393,108181800
2021-07-07,141.4789276123047,141.7920778645552,139.6097621135108,140.47093650660315,104911600
2021-07-08,140.17738342285156,140.97984319492215,137.66232556002745,138.55287238610808,105575500
2021-07-09,142.00738525390625,142.53583287499265,139.59997625608412,139.69784411639665,99890800
2021-07-12,141.4104461669922,143.19153992301273,140.92113666468427,143.08389123520334,76299700
2021-07-13,142.52606201171875,144.30715565248005,140.55904331544653,140.95048491894528,100827100
2021-07-14,145.96104431152344,146.37207750660033,144.5224729263851,144.933506121462,127050800
2021-07-15,145.30532836914062,146.79283326062594,143.9450487115604,146.04908828115288,106820300
2021-07-16,143.25999450683594,146.5579348305551,142.76090433296852,145.28574243451615,93251400
2021-07-19,139.404296875,140.98967007423758,138.64097512195883,140.6765047742497,121434600
2021-07-20,143.02516174316406,143.95486174482718,139.90337965759247,140.3926891605558,96350000
2021-07-21,142.29119873046875,143.00560136245917,141.53767284075886,142.4184239807626,74993500
2021-07-22,143.66123962402344,145.03129994046702,142.69240165790706,142.81962687748307,77338200
2021-07-23,145.38363647460938,145.54021909866026,143.77870190944023,144.39523665880247,71447400
2021-07-26,145.804443359375,146.6264796970787,144.54201654625697,145.09983651776034,72434100
2021-07-27,143.6319122314453,146.01974493776575,142.43799587828508,145.93165788061674,104818600
2021-07-28,141.88015747070312,143.82761436860707,139.49232507438956,141.71379405719455,118931200
2021-07-29,142.52606201171875,143.4166088320994,141.48872832316107,141.5963770040042,56699500
2021-07-30,142.74134826660156,143.2013003278204,141.0287652526068,141.29299652730543,70440600
2021-08-02,142.40863037109375,143.8080482684257,142.14439907981702,143.23066668557712,62880000
2021-08-03,144.2092742919922,144.87472794218303,142.07587743468324,142.692412088419,64786600
2021-08-04,143.80807495117188,144.6301114181793,143.1524019406391,144.1212402333895,56368300
2021-08-05,143.9156951904297,144.67901674920688,143.044724953746,143.83740388535773,46397700
2021-08-06,143.22964477539062,144.1803285775889,142.729806727241,143.43546923928326,54126800
2021-08-09,143.18063354492188,143.7784860744744,142.62199279545507,143.28844350778914,48908700
2021-08-10,142.70037841796875,144.76835831451658,142.40634993433017,143.52364620822885,69023100
2021-08-11,142.95523071289062,143.79810459984787,142.63180079586957,143.14144929737975,48493500
2021-08-12,145.92486572265625,146.08168292330208,142.93560326308238,143.27863902013124,72282600
2021-08-13,146.13067626953125,146.46390157302739,145.31720394282482,146.00326043676097,59375000
2021-08-16,148.11045837402344,148.17907151070028,143.55306855336707,145.58183697281834,103296000
2021-08-17,147.19903564453125,148.65935338908508,146.12093567110747,147.23823248223889,92229700
2021-08-18,143.44525146484375,147.7184229688791,143.239427019952,146.81674649893367,86326000
2021-08-19,143.77850341796875,145.05261723602476,141.6223188554431,142.1417628423952,86960300
2021-08-20,145.2388153076172,145.54263929990177,143.85689170892408,144.50375147276918,60549600
2021-08-23,146.72854614257812,147.19898280077066,144.94478409144247,145.3564180367249,60131800
2021-08-24,146.6403350830078,147.85564605050203,146.17969386697683,146.47372240240912,48606400
2021-08-25,145.4054718017578,147.32644578256128,144.8566263657901,146.82659265308487,58991300
2021-08-26,144.6017608642578,146.15029724311051,144.57235950525344,145.39564242211458,48597200
2021-08-27,145.6406707763672,145.7876775785145,143.90591573646046,144.54296515231704,55802400
2021-08-30,150.0706787109375,150.43332049531318,145.65049873310065,146.0327314588567,90956700
2021-08-31,148.8063507080078,149.7570346314379,148.27709627902888,149.6198232896498,86453100
2021-09-01,149.47279357910156,151.89360530226858,149.30618088399424,149.78642803218395,80313700
2021-09-02,150.59010314941406,151.63880161817733,149.36499650174582,150.80572311579687,71115500
2021-09-03,151.22714233398438,151.5505722295667,150.04123271684918,150.6978879757905,57808700
2021-09-07,153.56951904296875,154.12815970914065,151.31532058134138,151.8837716685281,82278300
2021-09-08,152.02102661132812,153.9125840013745,150.91352547223326,153.85378127804458,74420200
2021-09-09,151.001708984375,153.0010758817522,150.88408861047455,152.3934279437582,57305700
2021-09-10,146.00328063964844,152.38362934848664,145.73865347147373,151.9131926811076,140893200
2021-09-13,146.57177734375,148.40453229097287,145.7877060178806,147.6302713904362,102404300
2021-09-14,145.1702117919922,148.06147503126564,143.98431710126377,147.35581250665328,109296300
2021-09-15,146.06211853027344,146.46395711299766,143.45508790980514,145.6014772193292,83281300
2021-09-16,145.8268585205078,146.0032816187781,144.28813265765052,145.48383770122956,68034100
2021-09-17,143.15121459960938,145.85625880651142,142.8571861047404,145.85625880651142,129868800
2021-09-20,140.09339904785156,141.95555518736737,138.4566583461915,140.9362730273505,123478900
2021-09-21,140.57362365722656,141.7203365880152,139.93657421115685,141.06366629417695,75834000
2021-09-22,142.94544982910156,143.5138861540785,140.83825741925605,141.5733214088711,76404300
2021-09-23,143.90591430664062,144.1509356110608,142.73961050481446,143.72949119090302,64838200
2021-09-24,143.99411010742188,144.5331599371337,142.66119368982206,142.75920818791974,53477900
2021-09-27,142.47499084472656,143.05325251947903,140.9558706409002,142.57300535364445,74150700
2021-09-28,139.08392333984375,141.86736229940516,138.86830335446342,140.39723419267557,108972300
2021-09-29,139.98556518554688,141.57329835904048,139.20149406663066,139.63273392978022,74602000
2021-09-30,138.6820526123047,141.50470270899655,138.46643267686778,140.79904018482358,89056700
2021-10-01,139.80914306640625,140.07377024882607,136.3396481559879,139.07407919128337,94639600
2021-10-04,136.36904907226562,139.3779177030337,135.51637976546095,138.93686741546034,98322000
2021-10-05,138.29981994628906,139.40732098204438,136.5846708862709,136.71208674487298,80861100
2021-10-06,139.1720733642578,139.31908013584734,135.6143599426846,136.69245945071,83221100
2021-10-07,140.43643188476562,141.3479190930508,139.87779097735958,140.21101642773627,61732700
2021-10-08,140.0541534423828,141.3086611617573,139.7209281008109,141.16165438015548,58773200
2021-10-11,139.96595764160156,141.9261279382809,138.9858724932619,139.43671824165966,64452200
2021-10-12,138.6918487548828,140.3972023557475,138.2312075228374,140.37759646472705,73035900
2021-10-13,138.10377502441406,138.58400708270392,136.42782316603189,138.42720485515133,78762700
2021-10-14,140.89700317382812,141.01462353394894,138.69181209665373,139.27986903253054,69907100
2021-10-15,141.9555206298828,142.01432334240727,140.6520056675818,140.90683736173654,67940300
2021-10-18,143.63150024414062,143.9157183941278,140.30901175541666,140.59322990540383,85589200
2021-10-19,145.79750061035156,146.19933921874093,143.63152022302492,144.08235113811634,76378900
2021-10-20,146.28750610351562,146.76775321734434,145.1702096154499,145.73866080480443,58418800
2021-10-21,146.503173828125,146.65999109460307,144.92523560211885,145.84651834903045,61421000
2021-10-22,145.72886657714844,147.18918391188018,145.6798593275794,146.7089517488773,58883400
2021-10-25,145.67987060546875,146.3953286488428,144.68017946553806,145.71906743521066,50720600
2021-10-26,146.3463134765625,147.83603205253846,146.04247453516768,146.35610894373843,60893400
2021-10-27,145.8856964111328,146.74816126750608,145.53286512059833,146.38553450817577,56094900
2021-10-28,149.53160095214844,150.1196430787896,146.73835224713616,146.83636674569945,100077900
2021-10-29,146.81675720214844,146.95396852377547,143.4942691703326,144.2881357422398,124953200
2021-11-01,145.99349975585938,146.71875324157574,144.8565973207899,146.02290111582553,74588300
2021-11-02,147.03237915039062,148.55151413172558,145.6896523186095,145.69946274130425,69122000
2021-11-03,148.47311401367188,148.94355072762525,146.83637350572047,147.39501429949382,54511500
2021-11-04,147.9536895751953,149.3944012671414,147.6400550878904,148.56133770070423,60394600
2021-11-05,148.48370361328125,149.38669631915593,147.2862531827917,149.08242882852602,65463900
2021-11-08,147.65921020507812,148.76832763273148,147.38438703345884,148.61128154130913,55020900
2021-11-09,148.02236938476562,148.63090428124968,147.28623266415173,147.42364425293005,56787900
2021-11-10,145.18577575683594,147.35493167322633,145.11707745747125,147.2469643655917,65187100
2021-11-11,145.13671875,146.6678808138986,144.95022837459734,146.2065822230877,41000000
2021-11-12,147.21751403808594,147.61992400748895,144.75390056803062,145.68633729009179,63804000
2021-11-15,147.22732543945312,149.0725793775171,146.66785441394896,147.59048138298093,59222800
2021-11-16,148.20884704589844,148.689795053766,146.57952764951963,147.16844296622529,59256200
2021-11-17,150.65284729003906,152.13493057693609,148.19905808718525,148.20886785237,88807000
2021-11-18,154.9518585205078,155.73707397326015,150.2209612525499,150.86876512432602,137827700
2021-11-19,157.5823516845703,158.04366527065065,153.63665430060828,154.73594711335738,117305600
2021-11-22,158.0436553955078,162.6371414846842,158.0240208888666,158.6914443472637,117467900
2021-11-23,158.42642211914062,158.80921256910548,156.11985467913553,158.14177423416734,96041900
2021-11-24,158.94664001464844,159.1429401409732,156.68915112006468,157.77863404441763,69463600
2021-11-26,153.9114532470703,157.48416930217962,153.4697742384674,156.62044578974744,76959800
2021-11-29,157.278076171875,158.21051306195648,155.85486647061634,156.4241473557717,88748200
2021-11-30,162.2445068359375,162.46044143301737,156.963948923827,157.03266219414206,174048100
2021-12-01,161.7242889404297,167.15206764549285,161.48871986403657,164.38418716063262,152052500
2021-12-02,160.73297119140625,161.16484040312477,154.8831472601401,155.80577421667738,136739200
2021-12-03,158.84848022460938,161.9108190637314,156.76767195675856,160.98819200859322,118023100
2021-12-06,162.26417541503906,164.77685309775336,161.24339074597364,161.25320051090569,107497000
2021-12-07,168.01583862304688,168.40845386171824,165.22833782381016,165.95466478279718,120405400
2021-12-08,171.84375,172.7074885052505,167.54470695562583,168.9482820266579,116998900
2021-12-09,171.33334350585938,173.48286484992437,170.70517418411447,171.67687992199998,108923700
2021-12-10,176.1329803466797,176.309660951534,171.460971245645,171.971363576986,115402700
2021-12-13,172.49159240722656,178.76347778192311,172.28546749907315,177.77213723694808,153237000
2021-12-14,171.1075897216797,174.4545609913243,169.02678176600017,172.0105821359696,139380400
2021-12-15,175.98574829101562,176.18204841367742,169.12494892495155,171.87319557243478,131063300
2021-12-16,169.07589721679688,177.79176184427124,167.59381383018913,175.96614195545544,150185800
2021-12-17,167.97657775878906,170.26351088458148,166.55338314622006,166.7889373031069,195432700
2021-12-20,166.61227416992188,167.42693392036205,164.3646100212536,165.1694450305174,107499100
2021-12-21,169.79238891601562,169.99849880489631,165.9939133625086,168.38881382109983,91185900
2021-12-22,172.39340209960938,172.60933673314887,168.9679072100419,169.84145550872807,92135300
2021-12-23,173.02154541015625,173.58101641545682,172.03022017962167,172.5995009479716,68356600
2021-12-27,176.99668884277344,177.08502164182448,173.79695375988817,173.8165732862966,74919600
2021-12-28,175.9759521484375,177.97825266451065,175.23000557040066,176.82988103473713,79144300
2021-12-29,176.0642547607422,177.29114913280281,174.84717015203242,176.01517599051218,62348900
2021-12-30,174.90603637695312,177.23223799386287,174.79806908691313,176.1525650934629,59773000
2021-12-31,174.2877197265625,175.91702412287862,173.98343733201935,174.79809701854663,64062300
2022-01-03,178.6456298828125,179.49955854778523,174.42512523500616,174.54290230186947,104487900
2022-01-04,176.37835693359375,179.55847298837972,175.80907606705392,179.25420553725706,99310400
2022-01-05,171.6866912841797,176.83964771384632,171.4118681394032,176.2900014242933,94537600
2022-01-06,168.8206787109375,172.05968310015797,168.46733250526367,169.50773661732023,96904000
2022-01-07,168.98753356933594,170.9211204367095,167.86860642072668,169.69422597653536,86709100
2022-01-10,169.0071563720703,169.31142378084766,165.06145986786478,165.95464256744464,106765600
2022-01-11,171.84375,171.9418925722171,167.66249900972133,169.13477238363146,76138300
2022-01-12,172.2854461669922,173.90494104881037,171.58857842094562,172.8645368239584,74805200
2022-01-13,169.0071563720703,173.3552628490283,168.614541185956,172.5307934232952,84505800
2022-01-14,169.87091064453125,170.56777832766494,167.92749898971087,168.17287788763613,80440800
2022-01-18,166.661376953125,169.35072051668112,166.27858641059555,168.33976049469968,90956700
2022-01-19,163.15731811523438,167.9176743026287,162.87268520870163,166.85763576058818,94815000
2022-01-20,161.4691162109375,166.54354975921092,161.14521428529383,163.8934607946357,91420500
2022-01-21,159.40797424316406,163.25551413022995,159.30000691315811,161.38081548046375,122848900
2022-01-24,158.63255310058594,159.2999915243486,151.8404666623007,157.06213706108227,162294600
2022-01-25,156.82655334472656,159.7514654895658,154.1175758189767,156.04133790955973,115798400
2022-01-26,156.73818969726562,161.35130887810135,154.9027607729143,160.47776080976593,108275300
2022-01-27,156.2769317626953,160.81152952765763,155.3543046036314,159.44722329665106,121954600
2022-01-28,167.18153381347656,167.20116831659928,159.79072343360525,162.64693708008207,179935700
2022-01-31,171.54930114746094,171.76523578487254,166.37670956776643,167.0147037152971,115541600
2022-02-01,171.3824462890625,171.6081906924981,169.12495732448602,170.79353091508946,86213900
2022-02-02,172.5896759033203,172.62894490892336,170.12607747590963,171.5198276400682,84914300
2022-02-03,169.70404052734375,172.98231399971922,168.93845956073986,171.25483696595504,89418100
2022-02-04,169.41903686523438,171.09957339010344,167.73850034036528,168.72126637937606,82465400
2022-02-07,168.7016143798828,170.95214191132882,168.00384392494493,169.88093057527257,77251200
2022-02-08,171.8170166015625,172.32805922455944,168.4756025229789,168.77043538223953,74829200
2022-02-09,173.2420196533203,173.60563833840823,171.8857975368838,173.01598763252147,71285000
2022-02-10,169.1536865234375,172.45578102776864,168.59351767675065,171.13887812913805,90865900
2022-02-11,165.73370361328125,170.09718826300568,165.14403785138535,169.36011355854745,98670700
2022-02-14,165.96954345703125,166.65747672658372,163.68951891129095,164.48555705147456,86185500
2022-02-15,169.81214904785156,169.96939522398472,167.31592973397568,168.02352253075418,62527400
2022-02-16,169.57632446289062,170.35270322524033,167.11940876506787,168.88839106666492,61177400
2022-02-17,165.96954345703125,168.94732353481027,165.56660575778602,168.0824845697611,69589300
2022-02-18,164.41676330566406,167.6009157130797,163.32589238939244,166.893337952625,82772700
2022-02-22,161.4881134033203,163.81726398261975,159.35549802549073,162.13672755479107,91162800
2022-02-23,157.31138610839844,163.2865911526906,156.99689373984543,162.68710319648025,90009200
2022-02-24,159.93536376953125,160.04346864256559,149.38045024208816,149.95045639119465,141147500
2022-02-25,162.00897216796875,162.274308176353,158.09755290658669,161.01636896535942,91974200
2022-02-28,162.2743377685547,162.569170605232,159.63069449285575,160.249841950296,95056600
2022-03-01,160.3874053955078,163.72881873455478,159.1786074354802,161.86155436972356,83474400
2022-03-02,163.68955993652344,164.47577601126878,160.14177283313356,161.55695876851033,79724800
2022-03-03,163.3651885986328,165.99900928641364,162.69691491410015,165.5665898454482,76678400
2022-03-04,160.35792541503906,162.69691327903544,159.30637359945834,161.65518372489828,83737200
2022-03-07,156.5546417236328,162.17606497919274,156.29911294194886,160.54466966467405,96418800
2022-03-08,154.72666931152344,160.07291833180403,153.11493379768748,156.08289108388198,131148300
2022-03-09,160.1417236328125,160.59380261054181,156.66273844037977,158.69705635061237,91454900
2022-03-10,155.78810119628906,157.62586917951631,153.29186666707722,157.43914120341518,105342000
2022-03-11,152.06338500976562,156.5349734862068,151.83735301963387,156.1909993742422,96970100
2022-03-14,148.02423095703125,151.46391244119621,147.51320336208943,148.83992865134607,108732100
2022-03-15,152.4171905517578,152.88892907582556,147.78837062747488,148.29939820148408,92964300
2022-03-16,156.83963012695312,157.24256780595263,151.79805049383225,154.34341096119434,102300200
2022-03-17,157.8518829345703,158.22533884354678,154.9134219533723,155.8765285127207,75615400
2022-03-18,161.15396118164062,161.64534417157984,157.006687546888,157.74376203179685,123511700
2022-03-21,162.5298309326172,163.48311506461985,160.2006655296474,160.69204848446043,95811400
2022-03-22,165.9105682373047,166.5002188572966,162.067949464373,162.6576000843649,81532000
2022-03-23,167.27662658691406,169.66474104201137,164.76073274272346,165.09488461775757,98062700
2022-03-24,171.0701141357422,171.13889996970468,167.27663612578863,168.11197837145693,90131400
2022-03-25,171.70889282226562,172.25923943454524,169.77284242104022,170.8833729038462,80546200
2022-03-28,172.57376098632812,172.70151040277005,169.03579645749323,169.20286492193503,90371900
2022-03-29,175.87582397460938,175.92495028186923,173.30096665224875,173.64494077798946,100589400
2022-03-30,174.70632934570312,176.51461532464543,173.6547624474948,175.4728856845117,92633200
2022-03-31,171.60079956054688,174.96185802360853,171.3944120690703,174.77513005413485,103049300
2022-04-01,171.30593872070312,171.86612253758457,168.97678810398756,171.03076544091473,78751300
2022-04-04,175.3647918701172,175.4139331761271,171.43372732246453,171.56149171892602,76468400
2022-04-05,172.0430145263672,175.22718178273516,171.41404488266946,174.44096597915822,73401800
2022-04-06,168.8686981201172,170.6376800716011,167.19799877542366,169.3895629453013,89058800
2022-04-07,169.17333984375,170.37231557194565,166.92281228589906,168.21023335572733,77594700
2022-04-08,167.15866088867188,168.81953778376487,166.28399977180155,168.81953778376487,76575500
2022-04-11,162.8934783935547,166.11694994882637,162.6477868725991,165.80247259982983,72246700
2022-04-12,164.77053833007812,166.94244262331648,163.7681128892969,165.12433466236456,79265200
2022-04-13,167.46334838867188,168.0923181339545,163.89591740962862,164.50522763279633,70618900
2022-04-14,162.44139099121094,168.318342665353,162.1956994829688,167.67953574643167,75329400
2022-04-18,162.22520446777344,163.72883537462482,160.75105534373716,161.09501447518673,69023900
2022-04-19,164.51504516601562,164.92782013945308,161.08520094874402,162.17607195952326,67723800
2022-04-20,164.34796142578125,165.9695343967265,163.23744599263426,165.851592274227,67929800
2022-04-21,163.55191040039062,168.5738450907259,163.0507051558019,165.99900305629262,87227800
2022-04-22,159.0017547607422,164.9769757274463,158.71675912888995,163.59128662661462,84882400
2022-04-25,160.07293701171875,160.35793256447772,155.72911292478716,158.34325918812343,96046400
2022-04-26,154.09771728515625,159.54223452082468,154.01909420285892,159.45378917667253,95623200
2022-04-27,153.87167358398438,157.0361661796235,152.7021796920346,153.2230444512666,88063200
2022-04-28,160.81985473632812,161.68469376070493,156.19101949826612,156.50551186924736,130216800
2022-04-29,154.93304443359375,163.335696219265,154.53994405594406,159.05083612128337,131747600
2022-05-02,155.23773193359375,155.5030679702358,150.6285567574635,154.009274370481,123055300
2022-05-03,156.73153686523438,157.94034999172632,153.62600731797474,155.42445612408045,88966500
2022-05-04,163.1588134765625,163.6108774332453,156.5153058023954,156.9182434563484,108256500
2022-05-05,154.0682373046875,161.2522547050873,152.2795959021098,161.0262227132276,130525300
2022-05-06,154.7965545654297,156.92245186539364,151.74549742097102,153.54660360417492,116124600
2022-05-09,149.6589813232422,153.36945750408893,149.0979893908198,152.48365942752434,131577900
2022-05-10,152.0702667236328,154.26506562042874,150.5152132745714,153.06432833720223,115366700
2022-05-11,144.18678283691406,152.99546042303857,143.5076754500473,151.07625368918983,142689800
2022-05-12,140.3089599609375,143.89148337119573,136.60833616921673,140.5156506463481,182602000
2022-05-13,144.787109375,145.76148251772236,140.85027003642924,142.30689638670236,113990900
2022-05-16,143.24191284179688,145.19065940090803,141.90338667799685,143.25176455295096,86643800
2022-05-17,146.8834991455078,147.40512922042456,144.36390904477065,146.5094945567554,78336300
2022-05-18,138.59646606445312,145.0331931657119,137.69097960525806,144.5312514480339,109742900
2022-05-19,135.1812744140625,139.42321789277696,134.4431167780582,137.67132497142188,136095600
2022-05-20,135.4174346923828,138.47832804040868,130.5160736621358,136.89374952227598,137426100
2022-05-23,140.85028076171875,140.99790624101624,135.47648804751876,135.6142768341469,117726300
2022-05-24,138.14370727539062,139.72828587372672,135.16155236949282,138.58659874320531,104132700
2022-05-25,138.30117797851562,139.55111372624046,136.1555926085565,136.24416789439192,92482700
2022-05-26,141.50973510742188,142.0608903922334,134.97458026863987,135.22063280777752,90601500
2022-05-27,147.27719116210938,147.31655295622195,142.96634634088457,143.09429845299417,90978500
2022-05-31,146.4898223876953,148.28109191355486,144.5214022588055,146.71620151537235,103718400
2022-06-01,146.3618927001953,149.34404814498973,145.34814246607627,147.5330901211728,74286600
2022-06-02,148.82241821289062,148.88146841697989,144.54109820216505,145.4957832158868,72348100
2022-06-03,143.08445739746094,145.63355774291225,142.17898598193645,144.58044581379545,88570300
2022-06-06,143.83242797851562,146.22406574159245,142.61200234875395,144.70837415100206,71598400
2022-06-07,146.3618927001953,146.64730702547615,141.82468347271976,142.07073600128598,67808200
2022-06-08,145.62371826171875,147.50354794884595,145.13161326153673,146.23392365623158,53950200
2022-06-09,140.3877410888672,145.6138948019082,140.279477367108,144.75763674117547,69473000
2022-06-10,134.96473693847656,138.53740941897706,134.89583502233484,138.06499277205677,91437900
2022-06-13,129.79762268066406,133.0651921487905,129.3645678675484,130.77198099232118,122207100
2022-06-14,130.66371154785156,131.77587363104502,129.40392397478837,131.02787945261767,84784300
2022-06-15,133.29156494140625,135.17140981281415,130.0732087681398,132.16956604237166,91533000
2022-06-16,128.00636291503906,130.29957424502024,127.00246441029934,129.99447151756362,108123900
2022-06-17,129.48268127441406,130.97868486516475,127.76031356055556,128.0162178037558,134520300
2022-06-21,133.724609375,134.8958216908251,131.21488586149243,131.31329785187046,81000500
2022-06-22,133.2128448486328,135.5847798082292,131.7955798825567,132.6616745701608,73409200
2022-06-23,136.08673095703125,136.40167037101077,133.48841696582116,134.65962935518908,72433800
2022-06-24,139.42318725585938,139.66923974712645,137.56303102259437,137.69096810591373,89116800
2022-06-27,139.42318725585938,141.22429329407663,138.74407997710588,140.44675901167543,70207900
2022-06-28,135.2698211669922,141.15539260379745,135.15172077587945,139.8857683457784,67083400
2022-06-29,137.0315704345703,138.44883540642064,134.51199493699397,135.2895293397043,66242400
2022-06-30,134.5612030029297,136.1851436237319,131.65778627775248,135.08283314259847,98964500
2022-07-01,136.73629760742188,136.84456131567046,133.51794149629842,133.89193111018585,71051600
2022-07-05,139.3247528076172,139.3739663068114,134.76785610712872,135.59460384717786,73353800
2022-07-06,140.6632843017578,141.84433323860637,138.85234159739986,139.11808248899268,74064300
2022-07-07,144.03915405273438,144.23599306904134,141.0176218390398,141.02745853360616,66253700
2022-07-08,144.71820068359375,145.2201572871192,142.71041932304064,142.96630846160784,64547800
2022-07-11,142.58248901367188,144.32454481016836,141.50970378477396,143.36985996820178,63141600
2022-07-12,143.55686950683594,146.10596977247354,142.7596618190989,143.4584425008562,77588800
2022-07-13,143.19273376464844,144.13756705664937,139.87593549444708,140.732208499025,71185600
2022-07-14,146.12567138671875,146.5980880188513,140.9880935814835,141.80498974783282,78140700
2022-07-15,147.79879760742188,148.47790483542687,145.85990291969932,147.4149563504431,76259900
2022-07-18,144.74777221679688,149.17671722622794,144.38360430388153,148.3598211223461,81420900
2022-07-19,148.61570739746094,148.8420714884981,144.59029217223815,145.58433884840355,82982400
2022-07-20,150.62350463867188,151.29277530503674,147.99566551668846,148.73382307964516,64823400
2022-07-21,152.8970489501953,153.1135763791581,149.5408888191267,152.06046433667046,65086600
2022-07-22,151.6569061279297,153.81232830048907,150.98765057695607,152.93638205415488,66675400
2022-07-25,150.53492736816406,152.59192281243702,149.8755084226827,151.5781876406526,53623900
2022-07-26,149.20623779296875,150.67270104012428,148.41886681163666,149.8558049610543,55138700
2022-07-27,154.31430053710938,154.8457824202778,149.75741782188803,150.1707842766552,78620700
2022-07-28,154.86544799804688,155.1508622874104,151.97186822338708,154.50128008945563,81378700
